Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Ghana,GHA,2018,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.78085808580858
Ghana,GHA,2017,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.78085808580858
Ghana,GHA,2016,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.78085808580858
Ghana,GHA,2015,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.74744224422442
Ghana,GHA,2014,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.49158415841584
Ghana,GHA,2013,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.41460396039604
Ghana,GHA,2012,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.34158415841584
Ghana,GHA,2011,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.23556105610561
Ghana,GHA,2010,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.13613861386139
Ghana,GHA,2009,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.04661716171617
Ghana,GHA,2008,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.95709570957096
Ghana,GHA,2007,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.86757425742574
Ghana,GHA,2006,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.77805280528053
Ghana,GHA,2005,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.68853135313531
Ghana,GHA,2004,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.5990099009901
Ghana,GHA,2003,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.50948844884488
Ghana,GHA,2002,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.41996699669967
Ghana,GHA,2001,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.33044554455446
Ghana,GHA,2000,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.24092409240924
Ghana,GHA,1999,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.16589658976898
Ghana,GHA,1998,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.09086908679868
Ghana,GHA,1997,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,3.01584158415842
Ghana,GHA,1996,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.94081408151815
Ghana,GHA,1995,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.86578657854785
Ghana,GHA,1994,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.79075907590759
Ghana,GHA,1993,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.71573157326733
Ghana,GHA,1992,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.64070407029703
Ghana,GHA,1991,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.56567656765677
Ghana,GHA,1990,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.4906490650165
Ghana,GHA,1989,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.4156215620462
Ghana,GHA,1988,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.34059405940594
Ghana,GHA,1987,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.26556655676568
Ghana,GHA,1986,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.19053905379538
Ghana,GHA,1985,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.11551155115512
Ghana,GHA,1984,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,2.04048404851485
Ghana,GHA,1983,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.96545654554455
Ghana,GHA,1982,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.89042904290429
Ghana,GHA,1981,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.81540154026403
Ghana,GHA,1980,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.74037403729373
Ghana,GHA,1979,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.66534653465347
Ghana,GHA,1978,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.5903190320132
Ghana,GHA,1977,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.5152915290429
Ghana,GHA,1976,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.44026402640264
Ghana,GHA,1975,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.36523652376238
Ghana,GHA,1974,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.29020902079208
Ghana,GHA,1973,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.21518151815182
Ghana,GHA,1972,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.14015401551155
Ghana,GHA,1971,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.06512651254125
Ghana,GHA,1970,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,0.99009900990099
Ghana,GHA,2020,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2019,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2018,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2017,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2016,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2015,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2014,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2013,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2012,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2011,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2010,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2009,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2008,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2007,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2006,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2005,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2004,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2003,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2002,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2001,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2000,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1999,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1998,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1997,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1996,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1995,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1994,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1993,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1992,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1991,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1990,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1989,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1988,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1987,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1986,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1985,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1984,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1983,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1982,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1981,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1980,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1979,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1978,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1977,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1976,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1975,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1974,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1973,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1972,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1971,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1970,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1969,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1968,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1967,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1966,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1965,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1964,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1963,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1962,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,1961,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,30.3
Ghana,GHA,2020,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,941.566887249168
Ghana,GHA,2019,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,961.224581082149
Ghana,GHA,2018,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,981.515090664946
Ghana,GHA,2017,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1002.57220984981
Ghana,GHA,2016,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1025.23141892401
Ghana,GHA,2015,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1049.49825151167
Ghana,GHA,2014,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1074.60686944037
Ghana,GHA,2013,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1100.79356316958
Ghana,GHA,2012,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1128.12347791756
Ghana,GHA,2011,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1156.22636866961
Ghana,GHA,2010,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1184.76375048344
Ghana,GHA,2009,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1214.39176887664
Ghana,GHA,2008,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1245.57640528047
Ghana,GHA,2007,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1278.03235319921
Ghana,GHA,2006,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1311.76860782734
Ghana,GHA,2005,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1346.84917969551
Ghana,GHA,2004,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1383.15465531512
Ghana,GHA,2003,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1420.56682585454
Ghana,GHA,2002,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1459.65527278067
Ghana,GHA,2001,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1500.32851252529
Ghana,GHA,2000,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1540.76921097666
Ghana,GHA,1999,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1580.03494953874
Ghana,GHA,1998,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1619.04743584565
Ghana,GHA,1997,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1658.63442383529
Ghana,GHA,1996,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1698.04881301905
Ghana,GHA,1995,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1737.49750127216
Ghana,GHA,1994,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1778.07990139461
Ghana,GHA,1993,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1820.51598950782
Ghana,GHA,1992,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1865.58571879971
Ghana,GHA,1991,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1912.45971290003
Ghana,GHA,1990,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,1961.54821699151
Ghana,GHA,1989,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2012.9617463526
Ghana,GHA,1988,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2065.20358920115
Ghana,GHA,1987,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2117.2835322159
Ghana,GHA,1986,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2168.67231876592
Ghana,GHA,1985,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2219.5455821044
Ghana,GHA,1984,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2270.94094226961
Ghana,GHA,1983,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2333.6178601402
Ghana,GHA,1982,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2407.63272015775
Ghana,GHA,1981,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2480.97103404908
Ghana,GHA,1980,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2553.67651037324
Ghana,GHA,1979,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2631.19617391078
Ghana,GHA,1978,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2714.26818223758
Ghana,GHA,1977,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2798.94796506322
Ghana,GHA,1976,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2883.241288472
Ghana,GHA,1975,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,2967.72292790255
Ghana,GHA,1974,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3054.74988907629
Ghana,GHA,1973,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3144.06772010575
Ghana,GHA,1972,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3235.12228121605
Ghana,GHA,1971,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3326.42505476525
Ghana,GHA,1970,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3419.13326664331
Ghana,GHA,1969,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3511.06710367671
Ghana,GHA,1968,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3599.36480120578
Ghana,GHA,1967,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3687.88739553116
Ghana,GHA,1966,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3778.21597878613
Ghana,GHA,1965,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3870.85598039584
Ghana,GHA,1964,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,3965.86684425373
Ghana,GHA,1963,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4062.6190377546
Ghana,GHA,1962,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4161.40653892934
Ghana,GHA,1961,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,4262.18545458177
Ghana,GHA,2019,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1533000000
Ghana,GHA,2016,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,752000000
Ghana,GHA,2014,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,900000000
Ghana,GHA,2013,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,440000000
Ghana,GHA,2012,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,440000000
Ghana,GHA,2011,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,360000000
Ghana,GHA,2009,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,140000000
Ghana,GHA,2007,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,300000000
Ghana,GHA,2005,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,590000000
Ghana,GHA,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,110000000
Ghana,GHA,2018,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,42000000
Ghana,GHA,2012,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,700000000
Ghana,GHA,2008,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,900000000
Ghana,GHA,2007,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,120000000
Ghana,GHA,1997,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,10100000
Ghana,GHA,1996,Investment in ICT with private participation (current US$),IE.PPI.ICTI.CD,420000000
Ghana,GHA,2017,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,550000000
Ghana,GHA,2016,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,1500000000
Ghana,GHA,2000,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,10000000
Ghana,GHA,2012,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,126000000
Ghana,GHA,2019,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,1533000000
Ghana,GHA,2016,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,752000000
Ghana,GHA,2014,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,900000000
Ghana,GHA,2013,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,440000000
Ghana,GHA,2012,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,440000000
Ghana,GHA,2011,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,360000000
Ghana,GHA,2009,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,140000000
Ghana,GHA,2007,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,300000000
Ghana,GHA,2005,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,590000000
Ghana,GHA,1999,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,110000000
Ghana,GHA,2018,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,42000000
Ghana,GHA,2012,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,700000000
Ghana,GHA,1997,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,10100000
Ghana,GHA,1996,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,32000000
Ghana,GHA,2017,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,550000000
Ghana,GHA,2016,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,1500000000
Ghana,GHA,2000,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,10000000
Ghana,GHA,2012,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,126000000
Ghana,GHA,2020,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,128
Ghana,GHA,2018,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,92
Ghana,GHA,2017,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,266
Ghana,GHA,2016,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,156
Ghana,GHA,2020,"Industrial design applications, resident, by count",IP.IDS.RSCT,924
Ghana,GHA,2018,"Industrial design applications, resident, by count",IP.IDS.RSCT,796
Ghana,GHA,2017,"Industrial design applications, resident, by count",IP.IDS.RSCT,735
Ghana,GHA,2016,"Industrial design applications, resident, by count",IP.IDS.RSCT,453
Ghana,GHA,2020,"Trademark applications, nonresident, by count",IP.TMK.NRCT,4489
Ghana,GHA,2018,"Trademark applications, nonresident, by count",IP.TMK.NRCT,4514
Ghana,GHA,2017,"Trademark applications, nonresident, by count",IP.TMK.NRCT,4152
Ghana,GHA,2016,"Trademark applications, nonresident, by count",IP.TMK.NRCT,4627
Ghana,GHA,2015,"Trademark applications, nonresident, by count",IP.TMK.NRCT,4238
Ghana,GHA,2020,"Trademark applications, resident, by count",IP.TMK.RSCT,858
Ghana,GHA,2018,"Trademark applications, resident, by count",IP.TMK.RSCT,833
Ghana,GHA,2017,"Trademark applications, resident, by count",IP.TMK.RSCT,928
Ghana,GHA,2016,"Trademark applications, resident, by count",IP.TMK.RSCT,900
Ghana,GHA,2015,"Trademark applications, resident, by count",IP.TMK.RSCT,883
Ghana,GHA,2021,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,13321
Ghana,GHA,2020,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,8941
Ghana,GHA,2019,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,15617
Ghana,GHA,2018,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,11635
Ghana,GHA,2017,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,21224
Ghana,GHA,2016,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,21628
Ghana,GHA,2015,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,20539
Ghana,GHA,2014,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,16764
Ghana,GHA,2013,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,16560
Ghana,GHA,2012,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,14902
Ghana,GHA,2011,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,10683
Ghana,GHA,2010,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5645.66956713294
Ghana,GHA,2004,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3333
Ghana,GHA,2003,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3333
Ghana,GHA,2002,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,4382
Ghana,GHA,2001,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5892
Ghana,GHA,2000,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,4873
Ghana,GHA,1999,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5000
Ghana,GHA,1998,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3500
Ghana,GHA,1997,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3500
Ghana,GHA,1996,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3300
Ghana,GHA,1995,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3000
Ghana,GHA,1994,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3400
Ghana,GHA,1993,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,3200
Ghana,GHA,1992,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,15100
Ghana,GHA,1991,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,19000
Ghana,GHA,1990,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,12600
Ghana,GHA,1989,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,11800
Ghana,GHA,1988,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,12300
Ghana,GHA,1987,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,7500
Ghana,GHA,1986,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5500
Ghana,GHA,1985,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5800
Ghana,GHA,1984,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,4400
Ghana,GHA,1983,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,4500
Ghana,GHA,1982,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5300
Ghana,GHA,1981,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5100
Ghana,GHA,1980,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,5600
Ghana,GHA,1979,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,7000
Ghana,GHA,1978,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,7000
